facebookId,pre_processed_message,message_min_processed,label
890711084350263,manifestantes contrariados produzem memes ofensivos contra militares exercito postou twitter novo video toque alvorada saudando posse lula silva irritou ainda manifestantes,manifestantes contrariados produzem memes ofensivos contra os militares https : //imprensabrasil.com.br/manifestantes-contrariados-produzem-memes-ofensivos-contra-os-militares/ o exercito postou no seu twitter um novo video `` toque de alvorada '' saudando a posse de lula da silva o que irritou mais ainda os manifestantes que,1
890711084350263,enquanto maranhao gasolina sobe chega quase r primeiro dia ano maranhao redacao horas atras g ehob gasolina gasolina g grid br petrobras etanol faz l povo,enquanto isso no maranhao gasolina sobe e chega a quase r $ 7 00 no primeiro dia do ano no maranhao redacao 18 horas atras g ehob gasolina gasolina g grid br petrobras e etanol faz o l meu povo !,1
890711084350263,vermelho substitui verde amarelo praca tres poderes excecao ditador venezuelano nicolas maduro teme deixar pais ser preso interpol demais lideres esquerda america latina,vermelho substitui o verde e amarelo no praca dos tres poderes https : //imprensabrasil.com.br/vermelho-substitui-o-verde-e-amarelo-no-praca-dos-tres-poderes/ com excecao do ditador venezuelano nicolas maduro que teme deixar o pais e ser preso pela interpol os demais lideres de esquerda da america latina,1
890711084350263,site diz moraes quer mandar prender bolsonaro site metropoles costuma mentir deslavadamente diz neste domingo ministro alexandre moraes stf mandara prender bolsonaro,site diz que moraes quer mandar prender bolsonaro https : //imprensabrasil.com.br/site-diz-que-moraes-quer-mandar-prender-bolsonaro/ o site metropoles que costuma mentir deslavadamente diz neste domingo que o ministro alexandre de moraes stf mandara prender bolsonaro . ha,1
890711084350263,dirceu posse terno falou corrupcao tema lula tenta evitar jose dirceu palacio planalto preparando assumir cargo chefe poderosa casa civil primeiro governo lula vinte,dirceu foi a posse sem terno e falou sobre corrupcao um tema que lula tenta evitar https : //imprensabrasil.com.br/dirceu-foi-a-posse-sem-terno-e-falou-sobre-corrupcao-um-tema-que-lula-tenta-evitar/ em 2003 jose dirceu estava no palacio do planalto se preparando para assumir o cargo de chefe da poderosa casa civil do primeiro governo lula . vinte,1
890711084350263,pt acumula divida milhoes reais uniao pt acumula divida milhoes reais uniao segundo registros procuradoriageral fazenda nacional orgao encarregado,pt ja acumula uma divida de mais de 30 milhoes de reais com a uniao https : //imprensabrasil.com.br/pt-ja-acumula-uma-divida-de-mais-de-30-milhoes-de-reais-com-a-uniao/ o pt ja acumula uma divida de mais de 30 milhoes de reais com a uniao . segundo registros da procuradoria-geral da fazenda nacional orgao encarregado,1
890711084350263,economia ordem lula mente dizer recebera heranca maldita expresidente lula prepara comecar novo governo maneira comportado anos vida politica mentindo agencias,com economia em ordem lula mente ao dizer que recebera uma heranca maldita https : //imprensabrasil.com.br/com-economia-em-ordem-lula-mente-ao-dizer-que-recebera-uma-heranca-maldita/ o ex-presidente lula se prepara para comecar seu novo governo da maneira como tem se comportado em seus 40 anos de vida politica : mentindo . as agencias,1
890711084350263,lula lulaoficial bom dia sentindo hoje marcelo guillay marceloguillay mesma forma senti dia dormindo casa acordei meio noite olhei cameras vi ladrao tentando abrir portao pra assaltar sentimento descondenado,lula @ lulaoficial bom dia ! como estao se sentindo hoje ? marcelo guillay @ marceloguillay da mesma forma que me senti no dia em que estava dormindo em casa e quando acordei no meio da noite olhei nas cameras e vi um ladrao tentando abrir o portao pra me assaltar . esse e o sentimento . descondenado !,1
890711084350263,pt acumula divida milhoes reais uniao pt acumula divida milhoes reais uniao segundo registros procuradoriageral fazenda nacional orgao encarregado,pt ja acumula uma divida de mais de 30 milhoes de reais com a uniao https : //imprensabrasil.com.br/pt-ja-acumula-uma-divida-de-mais-de-30-milhoes-de-reais-com-a-uniao/ o pt ja acumula uma divida de mais de 30 milhoes de reais com a uniao . segundo registros da procuradoria-geral da fazenda nacional orgao encarregado,1
890711084350263,discurso lula repete tatica salvador patria discurso petista faz mencao tipo oposicao amplo espectro coloca posicao ser presidente eleito assume grande,em discurso lula repete a tatica do salvador da patria https : //imprensabrasil.com.br/em-discurso-lula-repete-a-tatica-do-salvador-da-patria/ o discurso do petista nao faz mencao ao tipo de oposicao de amplo espectro que o coloca na posicao de ser o presidente eleito que ja assume com um grande,1
890711084350263,dirceu posse terno falou corrupcao tema lula tenta evitar jose dirceu palacio planalto preparando assumir cargo chefe poderosa casa civil primeiro governo lula vinte,dirceu foi a posse sem terno e falou sobre corrupcao um tema que lula tenta evitar https : //imprensabrasil.com.br/dirceu-foi-a-posse-sem-terno-e-falou-sobre-corrupcao-um-tema-que-lula-tenta-evitar/ em 2003 jose dirceu estava no palacio do planalto se preparando para assumir o cargo de chefe da poderosa casa civil do primeiro governo lula . vinte,1
890711084350263,site diz moraes quer mandar prender bolsonaro site metropoles costuma mentir deslavadamente diz neste domingo ministro alexandre moraes stf mandara prender bolsonaro,site diz que moraes quer mandar prender bolsonaro https : //imprensabrasil.com.br/site-diz-que-moraes-quer-mandar-prender-bolsonaro/ o site metropoles que costuma mentir deslavadamente diz neste domingo que o ministro alexandre de moraes stf mandara prender bolsonaro . ha,1
890711084350263,vermelho substitui verde amarelo praca tres poderes excecao ditador venezuelano nicolas maduro teme deixar pais ser preso interpol demais lideres esquerda america latina,vermelho substitui o verde e amarelo no praca dos tres poderes https : //imprensabrasil.com.br/vermelho-substitui-o-verde-e-amarelo-no-praca-dos-tres-poderes/ com excecao do ditador venezuelano nicolas maduro que teme deixar o pais e ser preso pela interpol os demais lideres de esquerda da america latina,1
890711084350263,manifestantes contrariados produzem memes ofensivos contra militares exercito postou twitter novo video toque alvorada saudando posse lula silva irritou ainda manifestantes,manifestantes contrariados produzem memes ofensivos contra os militares https : //imprensabrasil.com.br/manifestantes-contrariados-produzem-memes-ofensivos-contra-os-militares/ o exercito postou no seu twitter um novo video `` toque de alvorada '' saudando a posse de lula da silva o que irritou mais ainda os manifestantes que,1
890711084350263,contra lula pt juntese maior oposicao redes sociais contra comunismo socialismo,se voce e contra lula e o pt junte-se a nos ! ! ! seremos a maior oposicao nas redes sociais contra o comunismo e socialismo https : //www.facebook.com/euqueroforapt,1
890711084350263,pt avisa ditador nicolas maduro bolsonaro liberou entrada brasil ditador venezuelano nicolas maduro avisado equipe lula entrada brasil autorizada atual gestao presidente jair,pt avisa ao ditador nicolas maduro que bolsonaro nao liberou sua entrada no brasil https : //imprensabrasil.com.br/pt-avisa-ao-ditador-nicolas-maduro-que-bolsonaro-nao-liberou-sua-entrada-no-brasil/ o ditador venezuelano nicolas maduro ja foi avisado pela equipe de lula que sua entrada no brasil nao foi autorizada pela atual gestao do presidente jair,1
890711084350263,atencao acao suspender posse lula protocolada protocolado nesta tercafeira mandato seguranca coletivo pede suspensao posse presidente eleito luiz inacio lula silva,atencao : acao para suspender a posse de lula e protocolada https : //imprensabrasil.com.br/atencao-acao-para-suspender-a-posse-de-lula-e-protocolada/ foi protocolado nesta terca-feira ( 27 ) um mandato de seguranca coletivo que pede a suspensao da posse do presidente eleito luiz inacio lula da silva do,1
890711084350263,apoiador lula durante campanha felipe neto reclama escolha ministerio youtuber felipe neto ferrenho apoiador entao candidato lula eleicoes presidenciais mostrando inconformado escolha presidente,apoiador de lula durante a campanha felipe neto reclama de escolha para o ministerio https : //imprensabrasil.com.br/apoiador-de-lula-durante-a-campanha-felipe-neto-reclama-de-escolha-para-o-ministerio/ o youtuber felipe neto ferrenho apoiador do entao candidato lula nas eleicoes presidenciais esta se mostrando inconformado com uma escolha do presidente,1
890711084350263,marcelo odebrecht condenado crime corrupcao lava jato premiado fachin reducao pena liberacao conta uss milhoes exterior crime compensa sonho todo brasileiro honesto trabalhador viver pais possa dizer filhos crime compensa infelizmente caso brasil aqui crime compensa impunidade ricos poderosos regra dinheiro poder preso punido mudabrasil,marcelo odebrecht condenado por crime de corrupcao na lava jato e premiado por fachin reducao da pena e liberacao de conta de uss 11 milhoes no no exterior o crime compensa e o sonho de todo brasileiro honesto e trabalhador viver num pais em que ele possa dizer para seus filhos que o crime nao compensa . infelizmente nao e o caso do brasil . aqui o crime compensa . a impunidade de ricos e poderosos e a regra . quem tem dinheiro ou poder nao e preso ou punido . # mudabrasil,1
890711084350263,inquerito bomba brasilia agora sob segredo justica justica decretou sigilo inquerito bomba brasilia simples assim ninguem fala assunto requisicao feita ministerio publico,inquerito da bomba de brasilia agora esta sob segredo de justica https : //imprensabrasil.com.br/inquerito-da-bomba-de-brasilia-agora-esta-sob-segredo-de-justica/ a justica decretou sigilo no inquerito da bomba de brasilia . simples assim . ninguem fala mais no assunto . a requisicao foi feita pelo ministerio publico,1
890711084350263,fogo consome megaloja havan bahia redes sociais falase abertamente atentado terrorista megaloja departamentos havan empresario luciano hang tomada incendio vitoria conquista bahia nesta quartafeira,fogo consome megaloja da havan na bahia . nas redes sociais fala-se abertamente em atentado terrorista . https : //imprensabrasil.com.br/fogo-consome-megaloja-da-havan-na-bahia-nas-redes-sociais-fala-se-abertamente-em-atentado-terrorista/ a megaloja de departamentos havan do empresario luciano hang foi tomada por incendio em vitoria da conquista na bahia nesta quarta-feira . as,1
409388089120866,sentimentos familia ouca radio tarde ponto menu itatiaia buscar home esportes pele eterno morre edson arantes nascimento,sentimentos a familia ouca a radio tarde ponto com 15:05 16:00 menu itatiaia buscar home > esportes pele e eterno : morre edson arantes do nascimento,1
890711084350263,bolsonaro nomeia comandante exercito indicado lula presidente jair bolsonaro pl oficializou mudancas forcas armadas nomeou general julio cesar arruda indicado luiz inacio lula silva,bolsonaro nomeia comandante do exercito indicado por lula https : //imprensabrasil.com.br/bolsonaro-nomeia-comandante-do-exercito-indicado-por-lula/ o presidente jair bolsonaro ( pl ) oficializou mudancas nas forcas armadas e nomeou o general julio cesar de arruda indicado por luiz inacio lula da silva,1
890711084350263,pedido pt a moraes proibe porte armas brasilia atendendo pedido lulopetismo confrontando decreto assinado presidente bolsonaro ministro alexandre moraes proibiu porte armas,a pedido do pt a. de moraes proibe o porte de armas em brasilia https : //imprensabrasil.com.br/a-pedido-do-pt-a-de-moraes-proibe-o-porte-de-armas-em-brasilia/ atendendo pedido do lulopetismo e confrontando decreto assinado pelo presidente bolsonaro o ministro alexandre de moraes proibiu o porte de armas em,1
890711084350263,contra lula pt juntese maior oposicao redes sociais contra comunismo socialismo reconhecemos governo criminoso lula lul,se voce e contra lula e o pt junte-se a nos ! ! ! seremos a maior oposicao nas redes sociais contra o comunismo e socialismo https : //www.facebook.com/euqueroforapt nao reconhecemos um governo criminoso ! fora lula ! lul,1
890711084350263,genio petista mundo negocios tipo fabio luis lula silva lulinha considerado pai novo ronaldo fenomeno binance maior corretora criptoativos mundo anunciou guilherme haddad nazar novo diretorgeral companhia nesta sextafeira nazar,e mais um genio petista no mundo dos negocios tipo o fabio luis lula da silva o lulinha considerado pelo pai como um novo ronaldo fenomeno https : //imprensabrasil.com.br/multinacional-anuncia-sobrinho-fenomeno-de-haddad-como-seu-diretor-geral-no-brasil/ a binance maior corretora de criptoativos do mundo anunciou guilherme haddad nazar como novo diretor-geral da companhia nesta sexta-feira ( 23 ) . nazar,1
890711084350263,economia ordem lula mente dizer recebera heranca maldita expresidente lula prepara comecar novo governo maneira comportado anos vida politica mentindo agencias,com economia em ordem lula mente ao dizer que recebera uma heranca maldita https : //imprensabrasil.com.br/com-economia-em-ordem-lula-mente-ao-dizer-que-recebera-uma-heranca-maldita/ o ex-presidente lula se prepara para comecar seu novo governo da maneira como tem se comportado em seus 40 anos de vida politica : mentindo . as agencias,1
890711084350263,lulopetismo quer stf proiba porte armas dia janeiro comunista flavio dino escolhido lula ser ministro justica avisou pedira stf proiba porte armas posse dia,lulopetismo quer que o stf proiba o porte de armas ate o dia 2 de janeiro https : //imprensabrasil.com.br/lulopetismo-quer-que-o-stf-proiba-o-porte-de-armas-ate-o-dia-2-de-janeiro/ o comunista flavio dino escolhido por lula para ser seu ministro da justica avisou que pedira que o stf proiba o porte de armas ate a posse dia 2 de,1
890711084350263,contra lula pt juntese maior oposicao redes sociais contra comunismo socialismo reconhecemos governo criminoso lula,se voce e contra lula e o pt junte-se a nos ! ! ! seremos a maior oposicao nas redes sociais contra o comunismo e socialismo https : //www.facebook.com/euqueroforapt nao reconhecemos um governo criminoso ! fora lula !,1
890711084350263,michelle critica traicao parlamentares pl bolsonaro quer entrar politica gosto traicao legislativo fato raro ainda falar congresso votacao pec transicao acirrou animos partido,michelle critica traicao de parlamentares do pl a bolsonaro e ja quer entrar na politica https : //imprensabrasil.com.br/michelle-critica-traicao-de-parlamentares-do-pl-a-bolsonaro-e-ja-quer-entrar-na-politica/ o gosto pela traicao no legislativo nao e um fato raro mas ainda da o que falar . no congresso a votacao da pec da transicao acirrou os animos no partido,1
890711084350263,lula decide voltar cobrar imposto federal combustiveis jlo volta tributos federais combustiveis deve elevar preco consumidores segundo levantamento centro brasileiro infraestrutura cbie ontem futuro ministro fazenda fernando haddad disse deve ser prorrogada medida isenta pagamento pis cofins combustiveis acordo haddad decisao presidente eleito luiz inacio lula silva pt isencao estabelecida presidente jair bolsonaro pl inicio ano baixar precos impactados guerra ucrania medida validade fim deste mes havera reoneracao combustiveis menos governo luls tomar alguma medida frear precos segundo haddad lula quis bolsonaro prorrogasse isencao porque entende novo governo deve ter tempo avaliar impactos medida acordo centro brasileiro infraestrutura cbie aumentos devem ser gasolina r litro etanol r litro diesel r litro,lula decide voltar a cobrar imposto federal sobre combustiveis . jlo a volta de tributos federais sobre combustiveis deve elevar o preco para os consumidores segundo levantamento do centro brasileiro de infraestrutura ( cbie ) . ontem ( 27 ) o futuro ministro da fazenda fernando haddad disse nao deve ser prorrogada a medida que isenta o pagamento de pis e cofins sobre combustiveis . de acordo com haddad a decisao e do presidente eleito luiz inacio lula da silva ( pt ) . a isencao foi estabelecida pelo presidente jair bolsonaro ( pl ) no inicio do ano para baixar os precos impactados pela guerra na ucrania . a medida tem validade ate o fim deste mes . com isso havera uma reoneracao dos combustiveis pelo menos ate o governo luls tomar alguma medida para frear os precos . segundo haddad lula nao quis que bolsonaro prorrogasse a isencao porque entende que o novo governo deve ter mais tempo para avaliar os impactos da medida . de acordo com o centro brasileiro de infraestrutura ( cbie ) os aumentos devem ser de : gasolina : r $ 0 69 por litro etanol : r $ 0 26 por litro diesel : r $ 0 33 por litro,1
890711084350263,economia ordem lula mente dizer recebera heranca maldita expresidente lula prepara comecar novo governo maneira comportado anos vida politica mentindo agencias,com economia em ordem lula mente ao dizer que recebera uma heranca maldita https : //imprensabrasil.com.br/com-economia-em-ordem-lula-mente-ao-dizer-que-recebera-uma-heranca-maldita/ o ex-presidente lula se prepara para comecar seu novo governo da maneira como tem se comportado em seus 40 anos de vida politica : mentindo . as agencias,1
890711084350263,genio petista mundo negocios tipo fabio luis lula silva lulinha considerado pai novo ronaldo fenomeno binance maior corretora criptoativos mundo anunciou guilherme haddad nazar novo diretorgeral companhia nesta sextafeira nazar,e mais um genio petista no mundo dos negocios tipo o fabio luis lula da silva o lulinha considerado pelo pai como um novo ronaldo fenomeno https : //imprensabrasil.com.br/multinacional-anuncia-sobrinho-fenomeno-de-haddad-como-seu-diretor-geral-no-brasil/ a binance maior corretora de criptoativos do mundo anunciou guilherme haddad nazar como novo diretor-geral da companhia nesta sexta-feira ( 23 ) . nazar,1
890711084350263,pedido pt a moraes proibe porte armas brasilia atendendo pedido lulopetismo confrontando decreto assinado presidente bolsonaro ministro alexandre moraes proibiu porte armas,a pedido do pt a. de moraes proibe o porte de armas em brasilia https : //imprensabrasil.com.br/a-pedido-do-pt-a-de-moraes-proibe-o-porte-de-armas-em-brasilia/ atendendo pedido do lulopetismo e confrontando decreto assinado pelo presidente bolsonaro o ministro alexandre de moraes proibiu o porte de armas em,1
890711084350263,bolsonaro nomeia comandante exercito indicado lula presidente jair bolsonaro pl oficializou mudancas forcas armadas nomeou general julio cesar arruda indicado luiz inacio lula silva,bolsonaro nomeia comandante do exercito indicado por lula https : //imprensabrasil.com.br/bolsonaro-nomeia-comandante-do-exercito-indicado-por-lula/ o presidente jair bolsonaro ( pl ) oficializou mudancas nas forcas armadas e nomeou o general julio cesar de arruda indicado por luiz inacio lula da silva,1
890711084350263,fogo consome megaloja havan bahia redes sociais falase abertamente atentado terrorista megaloja departamentos havan empresario luciano hang tomada incendio vitoria conquista bahia nesta quartafeira,fogo consome megaloja da havan na bahia . nas redes sociais fala-se abertamente em atentado terrorista . https : //imprensabrasil.com.br/fogo-consome-megaloja-da-havan-na-bahia-nas-redes-sociais-fala-se-abertamente-em-atentado-terrorista/ a megaloja de departamentos havan do empresario luciano hang foi tomada por incendio em vitoria da conquista na bahia nesta quarta-feira . as,1
890711084350263,inquerito bomba brasilia agora sob segredo justica justica decretou sigilo inquerito bomba brasilia simples assim ninguem fala assunto requisicao feita ministerio publico,inquerito da bomba de brasilia agora esta sob segredo de justica https : //imprensabrasil.com.br/inquerito-da-bomba-de-brasilia-agora-esta-sob-segredo-de-justica/ a justica decretou sigilo no inquerito da bomba de brasilia . simples assim . ninguem fala mais no assunto . a requisicao foi feita pelo ministerio publico,1
890711084350263,deputada eleita fabiana barroso afirma acredito ultimo segundo lula vai subir rampa fabiana barroso comentarista politica eleita deputada estadual paulo eleicoes gerais deste ano comentou acerca pressao,deputada eleita fabiana barroso afirma : acredito ate o ultimo segundo de que lula nao vai subir a rampa https : //imprensabrasil.com.br/deputada-eleita-fabiana-barroso-afirma-acredito-ate-o-ultimo-segundo-de-que-lula-nao-vai-subir-a-rampa/ fabiana barroso comentarista politica e eleita deputada estadual por sao paulo nas eleicoes gerais deste ano comentou acerca da pressao que,1
890711084350263,senador heinze vai ministro defesa defende imediata acao militar tse senador diz povo ruas exige imediata acao militar senador luiz carlos heinze acaba entregar ministro defesa general paulo sergio,senador heinze vai ao ministro da defesa e defende imediata acao militar sobre o tse https : //imprensabrasil.com.br/senador-heinze-vai-ao-ministro-da-defesa-e-defende-imediata-acao-militar-sobre-o-tse/ o senador diz que o povo nas ruas exige imediata acao militar . o senador luiz carlos heinze acaba de entregar ao ministro da defesa general paulo sergio,1
890711084350263,rede globo piores audiencias ano novelas jornal nacional fantastico dias natal refere audiencia natal tv globo melhores historia contrario emissora familia marinho registrou,rede globo tem piores audiencias do ano em novelas no jornal nacional e no fantastico nos dias do natal https : //imprensabrasil.com.br/rede-globo-tem-piores-audiencias-do-ano-em-novelas-no-jornal-nacional-e-no-fantastico-nos-dias-do-natal/ no que se refere a audiencia o natal da tv globo nao foi um dos melhores da sua historia pelo contrario . a emissora da familia marinho registrou as,1
890711084350263,lulopetismo quer stf proiba porte armas dia janeiro comunista flavio dino escolhido lula ser ministro justica avisou pedira stf proiba porte armas posse dia,lulopetismo quer que o stf proiba o porte de armas ate o dia 2 de janeiro https : //imprensabrasil.com.br/lulopetismo-quer-que-o-stf-proiba-o-porte-de-armas-ate-o-dia-2-de-janeiro/ o comunista flavio dino escolhido por lula para ser seu ministro da justica avisou que pedira que o stf proiba o porte de armas ate a posse dia 2 de,1
890711084350263,ministro justica escolhido lula diz manifestacoes protesto dissolvidas governo lula ministro justica escolhido lula flavio dino confirmou governo lulopetista dissolvera todos atuais acampamentos manifestacoes,ministro da justica escolhido por lula diz que manifestacoes de protesto serao dissolvidas pelo governo lula https : //imprensabrasil.com.br/ministro-da-justica-escolhido-por-lula-diz-que-manifestacoes-de-protesto-serao-dissolvidas-pelo-governo-lula/ o ministro da justica escolhido por lula flavio dino confirmou que o governo lulopetista dissolvera todos os atuais acampamentos e manifestacoes,1
890711084350263,perigosos indios detidos bolinhas gude perto stf armados dentes bolinhas gude estilingues facas alem transmissores dez perigosos indigenas detidos area proxima predio,perigosos indios foram detidos com bolinhas de gude perto do stf https : //imprensabrasil.com.br/perigosos-indios-foram-detidos-com-bolinhas-de-gude-perto-do-stf/ armados ate os dentes com bolinhas de gude estilingues e facas alem de transmissores dez perigosos indigenas foram detidos em area proxima ao predio do,1
890711084350263,lula vai nomear advogados empreiteiras corruptos acabar lavajato advogados ganharam protagonismo debate juridico ultimos anos criticas consideraram excessos operacao lavajato cotados,lula vai nomear advogados de empreiteiras e de corruptos para acabar com a lava-jato https : //imprensabrasil.com.br/lula-vai-nomear-advogados-de-empreiteiras-e-de-corruptos-para-acabar-com-a-lava-jato/ advogados que ganharam protagonismo no debate juridico nos ultimos anos com criticas ao que consideraram excessos da operacao lava-jato estao cotados para,1
890711084350263,desconfiado militares lula decide seguranca responsabilidade policia federal inicio seguranca presidente eleito luiz inacio lula silva partido trabalhadores ira ficar sob responsabilidade policia,desconfiado dos militares lula decide que sua seguranca sera responsabilidade da policia federal https : //imprensabrasil.com.br/desconfiado-dos-militares-lula-decide-que-sua-seguranca-sera-responsabilidade-da-policia-federal/ no inicio de 2023 a seguranca do presidente eleito luiz inacio lula da silva do partido dos trabalhadores ira ficar sob a responsabilidade da policia,1
890711084350263,tenentecoronel zucco aponta ditadura toga moraes plano establishment destruir bolsonaro batalha imoral enlouquecida qualquer escrupulo deputado estadual tenentecoronel zucco atraves ultimo discurso assembleia legislativa rio grande sul proferiu duto retrato,tenente-coronel zucco aponta ditadura da toga de moraes e plano do establishment para destruir bolsonaro : batalha imoral enlouquecida e sem qualquer escrupulo https : //imprensabrasil.com.br/tenente-coronel-zucco-aponta-ditadura-da-toga-de-moraes-e-plano-do-establishment-para-destruir-bolsonaro-batalha-imoral-enlouquecida-e-sem-qualquer-escrupulo/ o deputado estadual tenente-coronel zucco atraves de seu ultimo discurso na assembleia legislativa do rio grande do sul proferiu um duto retrato da,1
890711084350263,denuncia bomba brasilia hotel setor hoteleiro norte brasilia evacuado tarde desta tercafeira apos denuncia suspeita bomba regiao policiais militares bope local averiguar denuncia quarto chamado semelhante menos quatro dias dois casos confirmado tratar artefato explosivo operacao ocorre cerca dois quilometros hotel onde presidente eleito lula hospedado bope investiga suspeita bomba setor hoteleiro norte brasilia correio braziliense,mais uma denuncia de bomba em brasilia ! um hotel no setor hoteleiro norte em brasilia foi evacuado na tarde desta terca-feira ( 27/12 ) apos uma denuncia de suspeita de bomba na regiao . policiais militares do bope estao no local para averiguar a denuncia e o quarto chamado semelhante em menos de quatro dias e em dois casos foi confirmado se tratar de um artefato explosivo . a operacao ocorre a cerca de dois quilometros do hotel onde o presidente eleito lula esta hospedado . bope investiga suspeita de bomba no setor hoteleiro norte em brasilia correio braziliense,1
890711084350263,manifestantes apoiam bolsonaro querem ocupar brasilia virada ano partir amanha saem onibus varias cidades brasileiras manifestantes querem passar virada ano brasilia apoio bolsonaro,manifestantes que apoiam bolsonaro querem ocupar brasilia na virada do ano https : //imprensabrasil.com.br/manifestantes-que-apoiam-bolsonaro-querem-ocupar-brasilia-na-virada-do-ano/ a partir de amanha saem onibus de varias cidades brasileiras com manifestantes que querem passar a virada do ano em brasilia . em apoio a bolsonaro .,1
100068234133822,lampiao quietinho descansando inferno escapou lacracao veja veja minutos i dega fao vejaabrilcombr cangaceiro futuro lampiao defende gays feminismo netflix,lampiao quietinho descansando no inferno . nem ele escapou da lacracao veja veja ha 2 minutos ... i dega fao veja.abril.com.br ' o cangaceiro do futuro ' : lampiao defende gays e feminismo na netflix,1
890711084350263,perigosos indios detidos bolinhas gude perto stf armados dentes bolinhas gude estilingues facas alem transmissores dez perigosos indigenas detidos area proxima predio,perigosos indios foram detidos com bolinhas de gude perto do stf https : //imprensabrasil.com.br/perigosos-indios-foram-detidos-com-bolinhas-de-gude-perto-do-stf/ armados ate os dentes com bolinhas de gude estilingues e facas alem de transmissores dez perigosos indigenas foram detidos em area proxima ao predio do,1
890711084350263,ministro justica escolhido lula diz manifestacoes protesto dissolvidas governo lula ministro justica escolhido lula flavio dino confirmou governo lulopetista dissolvera todos atuais acampamentos manifestacoes,ministro da justica escolhido por lula diz que manifestacoes de protesto serao dissolvidas pelo governo lula https : //imprensabrasil.com.br/ministro-da-justica-escolhido-por-lula-diz-que-manifestacoes-de-protesto-serao-dissolvidas-pelo-governo-lula/ o ministro da justica escolhido por lula flavio dino confirmou que o governo lulopetista dissolvera todos os atuais acampamentos e manifestacoes,1
890711084350263,lulopetismo quer stf proiba porte armas dia janeiro comunista flavio dino escolhido lula ser ministro justica avisou pedira stf proiba porte armas posse dia,lulopetismo quer que o stf proiba o porte de armas ate o dia 2 de janeiro https : //imprensabrasil.com.br/lulopetismo-quer-que-o-stf-proiba-o-porte-de-armas-ate-o-dia-2-de-janeiro/ o comunista flavio dino escolhido por lula para ser seu ministro da justica avisou que pedira que o stf proiba o porte de armas ate a posse dia 2 de,1
890711084350263,tenentecoronel zucco aponta ditadura toga moraes plano establishment destruir bolsonaro batalha imoral enlouquecida qualquer escrupulo deputado estadual tenentecoronel zucco atraves ultimo discurso assembleia legislativa rio grande sul proferiu duto retrato,tenente-coronel zucco aponta ditadura da toga de moraes e plano do establishment para destruir bolsonaro : batalha imoral enlouquecida e sem qualquer escrupulo https : //imprensabrasil.com.br/tenente-coronel-zucco-aponta-ditadura-da-toga-de-moraes-e-plano-do-establishment-para-destruir-bolsonaro-batalha-imoral-enlouquecida-e-sem-qualquer-escrupulo/ o deputado estadual tenente-coronel zucco atraves de seu ultimo discurso na assembleia legislativa do rio grande do sul proferiu um duto retrato da,1
890711084350263,rede globo piores audiencias ano novelas jornal nacional fantastico dias natal refere audiencia natal tv globo melhores historia contrario emissora familia marinho registrou,rede globo tem piores audiencias do ano em novelas no jornal nacional e no fantastico nos dias do natal https : //imprensabrasil.com.br/rede-globo-tem-piores-audiencias-do-ano-em-novelas-no-jornal-nacional-e-no-fantastico-nos-dias-do-natal/ no que se refere a audiencia o natal da tv globo nao foi um dos melhores da sua historia pelo contrario . a emissora da familia marinho registrou as,1
890711084350263,video gravado camera seguranca mostra menos quatro bandidos tentando roubar porsche zona oeste paulo ultima sextafeira imagens possivel ver criminosos atirando diversas vezes contra condutor veiculo atingido porque carro luxo blindado curta,um video gravado por uma camera de seguranca mostra pelo menos quatro bandidos tentando roubar um porsche na zona oeste de sao paulo na ultima sexta-feira ( 23 ) . nas imagens e possivel ver um dos criminosos atirando diversas vezes contra o condutor do veiculo que nao e atingido porque o carro de luxo e blindado . curta tambem https : //www.facebook.com/euqueroforapt,1
890711084350263,uol artistas fazem protesto contra novo modelo contrato tv globo faz l recentemente tv globo vem demitindo inumeros artistas possuiam contrato fixo emissora optando novo modelo contratacao,uol artistas fazem protesto contra o novo modelo de contrato da tv globo faz o `` l '' recentemente a tv globo vem demitindo inumeros artistas que possuiam contrato fixo com a emissora e optando por um novo modelo de contratacao .,1
890711084350263,antibolsonaro amigo dino fa fidel conheca futuro chefe prf novo diretor prf antigo colaborador dino maranhao posou fidel castro facebook imagem reproducaofacebook culpa carrego,anti-bolsonaro amigo de dino e fa de fidel : conheca o futuro chefe da prf novo diretor da prf e antigo colaborador de dino no maranhao e posou como fidel castro no facebook imagem : reproducao/facebook essa culpa eu nao carrego !,1
890711084350263,filho lula volta movimentar empresa alvo lava jato dono empresa alvo operacao lava jato luis claudio lula silva conhecido lulinha filho presidente eleito lula pt voltou,filho de lula volta a movimentar empresa alvo da lava jato https : //imprensabrasil.com.br/filho-de-lula-volta-a-movimentar-empresa-alvo-da-lava-jato/ dono de empresa alvo da operacao lava jato luis claudio lula da silva conhecido como lulinha filho do presidente eleito lula ( pt ) voltou a,1
890711084350263,jornalistas merecem respeito,- esses jornalistas merecem nosso respeito ! ! ! !,1
890711084350263,senador heinze vai ministro defesa defende imediata acao militar tse senador diz povo ruas exige imediata acao militar senador luiz carlos heinze acaba entregar ministro defesa general paulo sergio,senador heinze vai ao ministro da defesa e defende imediata acao militar sobre o tse https : //imprensabrasil.com.br/senador-heinze-vai-ao-ministro-da-defesa-e-defende-imediata-acao-militar-sobre-o-tse/ o senador diz que o povo nas ruas exige imediata acao militar . o senador luiz carlos heinze acaba de entregar ao ministro da defesa general paulo sergio,1
